id_lokalId;husnummer;byg021BygningensAnvendelse;byg038SamletBygningsareal;byg039BygningensSamledeBoligAreal;byg040BygningensSamledeErhvervsAreal;byg026Opførelsesår;byg027OmTilbygningsår;byg056Varmeinstallation;byg057Opvarmningsmiddel;byg058SupplerendeVarme;byg404Koordinat;byg406Koordinatsystem;status
0002fe2c-7b2f-43d8-8896-445c2163c5ce;0a3f507d-07c8-32b8-e044-0003ba298018;120;132;132;;1967;;1;;;POINT(709049.25 6172029.67);5;6
00055098-ce29-4c86-bd3a-0a11237563db;0a3f507c-fdcb-32b8-e044-0003ba298018;910;;;;1917;;;;;POINT(701534.11 6171809.76);5;6
000953d0-f84b-4094-babf-bd823c08ad9e;0a3f507c-f88e-32b8-e044-0003ba298018;540;50;50;;1993;;7;1;90;POINT(701499.51 6173042.73);5;6
00097546-3441-4777-951b-323450344762;0a3f507d-0c20-32b8-e044-0003ba298018;540;56;50;;1973;;3;4;2;POINT(701511.81 6172856.82);5;6
000aa2b5-4941-4d94-ae9c-69daf556e0c8;0a3f507d-10e1-32b8-e044-0003ba298018;930;;;;1987;;;;;POINT(705940.77 6170926.63);5;6
0011a311-5f0d-42ef-8b47-6c39fae7f24f;0a3f507d-1d2e-32b8-e044-0003ba298018;920;;;;1996;;;;;POINT(704434.98 6177982.4);5;6
001dce7f-b20c-4a79-b2cc-36b95cc18f0f;362e6b23-4c65-0f9b-e044-0003ba298018;130;104;104;;2009;;1;;;POINT(705570.36 6172045.87);5;6
001e416a-ad1f-4a28-9164-ab3deb6a1d2f;0a3f507d-0666-32b8-e044-0003ba298018;120;;;;;;;;;;;2
00220017-33ba-4365-90b2-731e594c261c;0a3f507d-0a89-32b8-e044-0003ba298018;120;;93;;;;;;;;;9
0022688e-cb9f-48e7-adba-edb05f33708e;0a3f507d-03af-32b8-e044-0003ba298018;930;;;;1990;;;;;POINT(707876.32 6171066.86);5;6
002946df-e076-47d9-a24d-a37d60ededa8;0a3f507c-f720-32b8-e044-0003ba298018;920;;;;2003;;;;;POINT(700124.32 6172970.04);5;6
002a50d8-74ac-4008-95bf-e2126b8f9d54;0a3f507d-1e70-32b8-e044-0003ba298018;130;72;134;;1968;;1;;;POINT(708265.28 6170921.56);5;6
002c014d-8b38-4d51-9496-226489bfc9b8;0a3f507d-20ac-32b8-e044-0003ba298018;210;114;;114;1963;1987;9;;90;POINT(702327.17 6176127.57);5;6
002e6ca0-ed78-4507-b35a-970119f66c61;0a3f507d-01e2-32b8-e044-0003ba298018;930;;;;2010;;;;;POINT(703654.65 6175203.49);5;6
002f8e37-7ec8-4de9-b87d-bd00ce082d22;0a3f507c-f5e8-32b8-e044-0003ba298018;320;311;;311;1992;;2;3;90;POINT(704577.42 6170368.12);5;6
0031ac94-368c-4aa8-b4cd-5cbb5e90521f;0a3f507d-17e6-32b8-e044-0003ba298018;920;;;;2007;;;;;POINT(707817.19 6171548.39);5;6
003361a8-fb6e-4f8a-919d-bc254f750ed2;0a3f507d-15b3-32b8-e044-0003ba298018;930;;;;1969;;;;;POINT(707064.4 6170990.63);5;6
003405f1-b249-4806-acab-b1a5a17da4ae;0a3f507c-f3b7-32b8-e044-0003ba298018;120;124;152;;1893;;1;;90;POINT(707746.01 6171999.53);5;6
00364e18-9553-48dc-b817-084160c6db75;f0241bf9-1a9c-4504-a82a-92c37df1e80b;540;34;30;;2007;;9;;;POINT(700758.58 6170797.57);5;6
0037bb5b-16f8-4e55-926d-a039a1cfdd2c;0a3f507c-fbf9-32b8-e044-0003ba298018;920;;;;1986;;;;;POINT(709679 6171053.07);5;6
003a73b7-9050-4cd7-91d3-3252d7bb2a31;0a3f507d-1952-32b8-e044-0003ba298018;130;108;108;;2006;;2;7;;POINT(704909.72 6175420.48);5;6
003b2f32-0a44-4f52-bad0-b3523363ae38;0a3f507d-0115-32b8-e044-0003ba298018;930;;;;1972;;;;;POINT(707880.23 6170777.9);5;6
003c44f1-9789-4b6f-ae93-3913045fcfc7;0a3f507d-0a46-32b8-e044-0003ba298018;920;;;;2005;;;;;POINT(704072.26 6171831.02);5;6
003d4032-3b12-456b-9077-7a1f0cb85a0e;0a3f507d-0692-32b8-e044-0003ba298018;920;;;;2004;;;;;POINT(708045.43 6172909.34);5;6
003db122-97b1-4308-b6ea-d68149ab0c1d;0a3f507c-eeca-32b8-e044-0003ba298018;910;;;;1959;;;;;POINT(708295.54 6171954.64);5;6
0040dc48-521a-420a-bb16-5ea556c37dca;0a3f507d-1096-32b8-e044-0003ba298018;120;87;147;;1954;;1;;2;POINT(700717.66 6172102.28);5;6
0049f8c5-562a-4f1d-b8f3-1842991c1f34;0a3f507c-fa11-32b8-e044-0003ba298018;930;;;;1970;;;;;POINT(709040.3 6171579.44);5;6
004a6051-bdcb-46df-813b-8149440c0539;0a3f507d-1929-32b8-e044-0003ba298018;219;215;;215;1914;;9;;;POINT(708607.09 6175428.93);5;6
004a608e-2369-4dc3-a289-c1de9f32f081;0a3f507d-0368-32b8-e044-0003ba298018;930;;;;1983;;;;;POINT(708530.73 6172721.8);5;6
005500f2-aa85-4321-a24c-1f27dbbec036;0a3f507d-1114-32b8-e044-0003ba298018;920;;;;2004;;;;;POINT(704204.36 6171668.05);5;6
0055354e-934d-4273-9869-1095558d559e;0a3f507c-f72f-32b8-e044-0003ba298018;930;;;;2012;;;;;POINT(700010.86 6172767.03);5;6
0058be21-b273-4db2-af2c-f20099365409;0a3f507d-0745-32b8-e044-0003ba298018;910;;;;;;;;;POINT(707186.65 6170995.18);5;2
005b928d-990d-48d7-bc5f-a6fba73c5b4c;0a3f507c-f0cd-32b8-e044-0003ba298018;920;;;;1979;;;;;POINT(707761.13 6170734.76);5;6
005d376f-c0f0-4c9a-9294-606abac6dbb6;0a3f507d-0136-32b8-e044-0003ba298018;930;;;;1974;;;;;POINT(707961.13 6170733.03);5;6
005daf60-59bf-4eca-ad27-621e0eb6229e;0a3f507c-f456-32b8-e044-0003ba298018;120;120;120;;1998;;1;;;POINT(706326.6 6170400.16);5;6
005e5f8a-eebe-42af-a6a2-54b9757ede4d;0a3f507c-f8f7-32b8-e044-0003ba298018;920;;;;1973;;;;;POINT(700655.94 6173447.78);5;6
00634991-d6c4-4aa9-a030-bed0e6f3ac80;0a3f507d-17d0-32b8-e044-0003ba298018;930;;;;1994;;;;;POINT(700058.85 6171700.04);5;6
00638201-341d-426b-a7ec-dc2f01868c87;0a3f507c-eea5-32b8-e044-0003ba298018;120;107;107;;1998;;1;;90;POINT(705629.62 6170501.74);5;6
0065ce75-5864-412e-be41-173e4cb4d50b;0a3f507c-ecec-32b8-e044-0003ba298018;130;46;82;;1965;;1;;;POINT(707560.26 6170903.18);5;6
0066089b-44a2-48bd-a13a-6339a21558f2;0a3f507c-fce5-32b8-e044-0003ba298018;120;127;127;;1969;;1;;5;POINT(708954.12 6170920.37);5;6
00660aca-1a63-4a28-96da-96736ca4e30b;0a3f507d-1310-32b8-e044-0003ba298018;220;21;;21;;;;;;;;9
0068223d-c9fb-4e8d-96ab-e0cc7c05592c;0a3f507c-eb16-32b8-e044-0003ba298018;930;;;;1976;;;;;POINT(701958.98 6173259.84);5;6
00693a1e-0228-40b4-917c-ee93ed76d27f;11db2423-4438-5796-e044-0003ba298018;120;206;165;;2007;;2;7;;POINT(703206.63 6171523.17);5;6
006dbed1-0d56-43b2-872c-30c3e322b32c;0a3f507c-ed03-32b8-e044-0003ba298018;930;;;;1967;;;;;POINT(707522.85 6170755.59);5;6
006f5a75-f547-4dd5-ad00-7810bcaeb268;0a3f507d-01d5-32b8-e044-0003ba298018;910;;;;1000;;;;;POINT(707529.58 6173004.52);5;6
006fbb51-3b5f-4064-9121-ccbd97443f06;0a3f507d-2426-32b8-e044-0003ba298018;120;94;161;;1947;1999;1;;2;POINT(707405.36 6171953.36);5;6
00717cf4-9c6c-42d5-b532-9e31e5577ff6;0a3f507d-02b8-32b8-e044-0003ba298018;120;156;156;;1964;2017;2;7;;POINT(700113.96 6172675.15);5;6
007404fe-6d42-43bc-8f31-0bd8afeeb23b;0a3f507d-1021-32b8-e044-0003ba298018;930;;;;1000;;;;;POINT(707082.9 6175925.2);5;6
0075f8af-c456-47c5-9098-fdd081156944;909022b1-761f-4e99-87ee-d91fe34aaf68;131;108;108;;2019;;1;;;POINT(706750.49 6170474.74);5;13
0076d8f3-52fd-4b90-8bb9-45ea9fd20689;0a3f507d-161d-32b8-e044-0003ba298018;130;100;100;;1968;;1;;;POINT(706910.22 6171060.9);5;6
00794a64-f64a-4c33-9eb6-d25cfaf7d756;0a3f507c-f3f5-32b8-e044-0003ba298018;910;;;;1959;;;;;POINT(708559.18 6172137.46);5;6
007ec426-4bb7-440c-8d26-5bda65ef4881;0a3f507d-1213-32b8-e044-0003ba298018;120;;;;;;;;;;;9
00849ab4-3507-4877-b799-ec29f0a2c92a;0a3f507d-2474-32b8-e044-0003ba298018;930;;;;1000;;;;;POINT(701638.12 6172159.46);5;6
0087439b-959f-4e49-bbea-6106ffd2d676;0a3f507d-1f53-32b8-e044-0003ba298018;120;138;138;;1957;1974;1;;;POINT(707460.24 6173051.41);5;6
0088a4a8-ce4b-482f-aa77-0a5da7509fb8;0a3f507c-f80e-32b8-e044-0003ba298018;120;123;107;;1959;1982;2;3;2;POINT(701378.46 6171909.54);5;6
00901f1a-39a7-4dc9-9bc3-d71d6d37823f;0a3f507d-2304-32b8-e044-0003ba298018;120;83;147;;1934;1978;1;;2;POINT(707876.16 6171665.66);5;6
0091b98e-9fe9-411c-b31a-38f26f1dbbb8;0a3f507d-180e-32b8-e044-0003ba298018;;;;;;;;;;POINT(708011.31 6171478.41);5;11
00923840-6ce7-4fb2-8ad4-2619159fb597;0a3f507c-f16e-32b8-e044-0003ba298018;120;64;97;;1878;;2;7;2;POINT(704747.18 6172010.91);5;6
009353cb-d233-47bd-8f58-4441a2212de3;5f81b6bd-3d52-4acb-8414-288b4b2c182e;540;30;30;;1996;;3;4;;POINT(700773.07 6170965.26);5;6
0093fba0-0371-4ded-be1d-1603969ac850;0a3f507c-fbed-32b8-e044-0003ba298018;540;12;12;;1970;;9;;;POINT(700173.3 6172183.53);5;6
00940966-9264-4e19-aa63-1596cebb00a6;0a3f507d-1b79-32b8-e044-0003ba298018;920;;;;1982;;;;;POINT(703384.07 6175584.66);5;6
0096cef6-b011-4cc6-a269-cef42678b0b7;0a3f507c-ed30-32b8-e044-0003ba298018;130;75;113;;1976;;1;;90;POINT(707596.62 6170949.44);5;6
009a99c1-f3eb-484a-94fd-56265937c047;0a3f507d-136e-32b8-e044-0003ba298018;120;175;175;;1973;;1;;5;POINT(709339.27 6171565.08);5;6
009f2083-3002-478e-8e47-d365a992bd65;0a3f507d-1cff-32b8-e044-0003ba298018;920;;;;1996;;;;;POINT(707717.38 6171182.56);5;6
00a4b1b4-e6e3-4be7-8cb7-671812da9224;0a3f507d-1471-32b8-e044-0003ba298018;920;;;;1971;;;;;POINT(707392.68 6170880.15);5;6
00a87041-33de-4a0a-bd70-046a42234abb;0a3f507c-f677-32b8-e044-0003ba298018;223;560;;560;1974;1988;1;;90;POINT(708650.44 6171286.33);5;6
00ad4184-7635-4d8f-89f3-9f5a12d6324a;0a3f507d-1eff-32b8-e044-0003ba298018;130;73;137;;1969;;1;;;POINT(708460.96 6171163.57);5;6
00ada0a8-6c35-440d-8d3d-1cfdce3b8d5d;0a3f507d-0415-32b8-e044-0003ba298018;910;;;;1962;;;;;POINT(701446.34 6171862.71);5;6
00adaa99-edf2-456d-b251-e736e5df382d;0a3f507d-0b7c-32b8-e044-0003ba298018;930;;;;2010;;;;;POINT(705616.14 6170958.71);5;6
00ae2379-6618-4777-b283-9931018ca40e;0a3f507d-1954-32b8-e044-0003ba298018;930;;;;2006;;;;;POINT(704895.26 6175406.27);5;6
00b17b63-0cce-4ffe-874b-7256f45d5723;0a3f507c-ee71-32b8-e044-0003ba298018;930;;;;2006;;;;;POINT(704178.9 6176107.47);5;6
00b21091-9d8e-4e79-8ee7-739af92c3e2c;0a3f507d-09b0-32b8-e044-0003ba298018;920;;;;1996;;;;;POINT(708411.42 6172990.61);5;6
00bb8956-a471-417a-863e-3579012ebcba;0a3f507d-0042-32b8-e044-0003ba298018;920;;;;1968;;;;;POINT(708114.36 6171118.2);5;6
00c0b0a1-0532-4a4f-9e63-9fd1b8773fb4;0a3f507d-0cc3-32b8-e044-0003ba298018;930;;;;1000;;;;;POINT(701615.46 6172110.63);5;6
00c60179-61c2-4a30-9a59-1f5ccd7fa0bd;0a3f507d-2573-32b8-e044-0003ba298018;217;360;;360;1920;;9;;90;POINT(698745.75 6170426.53);5;6
00c96af3-e9b7-44b6-bdf6-9eb0081c7311;0a3f507c-ef31-32b8-e044-0003ba298018;210;;;;;;;;;;;9
00c9b66b-2108-4632-94cb-f179746d3115;0a3f507d-15a4-32b8-e044-0003ba298018;930;;;;1969;;;;;POINT(707091.5 6170931.46);5;6
00cb2f68-fb82-47e2-9750-f37824f9ea4d;0a3f507c-f1a4-32b8-e044-0003ba298018;920;;;;1999;;;;;POINT(706132.73 6170357.44);5;6
00cbf349-f1d3-43ee-9f28-436a7e39fba7;0a3f507c-f930-32b8-e044-0003ba298018;920;;;;1972;;;;;POINT(700589.2 6173157.2);5;6
00cc28a4-364b-48ee-a797-9370f950fe84;0a3f507c-eda7-32b8-e044-0003ba298018;130;167;143;;1971;;7;1;90;POINT(700853.44 6172823.17);5;6
00d03d78-d327-4726-bde9-1f3f431dbb2e;0a3f507d-00a9-32b8-e044-0003ba298018;130;105;105;;1970;;1;;;POINT(708091.14 6170856.62);5;6
00d091ac-2659-4f1a-a651-2d475ff2f9ad;0a3f507c-fa95-32b8-e044-0003ba298018;930;;;;1988;;;;;POINT(708969.32 6172394.33);5;6
00d45757-0063-4343-9c4c-90e9eeaf9d1a;0a3f507c-f24e-32b8-e044-0003ba298018;930;;;;1990;;;;;POINT(706162.36 6170983.79);5;6
00d7a137-81e0-4345-b2bd-144387836f1d;0a3f507c-fbb7-32b8-e044-0003ba298018;930;;;;1978;;;;;POINT(705618.46 6172289.2);5;6
00d80a49-fd66-43a0-8841-d8ef81cd018b;0a3f507d-0bff-32b8-e044-0003ba298018;910;;;;1979;;;;;POINT(702980.74 6171624.34);5;6
00dc3834-653d-4be2-aa31-f39f94571b51;0a3f507d-2592-32b8-e044-0003ba298018;910;;;;1000;;;;;POINT(700969.87 6171484.51);5;6
00dcf1ac-c8bc-401f-aa06-598191dc3322;0a3f507c-ee1c-32b8-e044-0003ba298018;120;126;126;;1972;;2;7;;POINT(700843.78 6173431.6);5;6
00dd2f73-60b1-4c0d-ba20-6bad242475bc;0a3f507d-1ae3-32b8-e044-0003ba298018;120;189;153;;1978;2014;2;3;2;POINT(700374 6171921.52);5;6
00e04810-7ad1-462e-8239-f8b60a7893b9;0a3f507d-1e3b-32b8-e044-0003ba298018;930;;;;1968;;;;;POINT(708453.15 6170797.3);5;6
00e099aa-7e8e-4b05-8257-6c171eb59eff;0a3f507d-089c-32b8-e044-0003ba298018;120;171;154;;1970;1971;1;;;POINT(709304.82 6170997.39);5;6
00e532c4-a4d3-427b-a86a-407c31a46e07;0a3f507d-195b-32b8-e044-0003ba298018;930;;;;2006;;;;;POINT(704904.95 6175377.34);5;6
00e5e9c7-5560-48f7-ab16-24c7c61c01cc;;390;13;;13;2008;;9;;;;;10
00e9386d-3043-428f-9c48-d56b34232e13;0a3f507c-f074-32b8-e044-0003ba298018;920;;;;2007;;;;;POINT(704083.94 6172076.86);5;6
00ec5d47-701b-45a2-a246-198fde4d2f8f;0a3f507d-060e-32b8-e044-0003ba298018;120;114;190;;1977;;2;3;90;POINT(704780.76 6172179.56);5;6
00ee0371-95e5-4175-8961-16f20969ae6c;0a3f507d-102b-32b8-e044-0003ba298018;910;;;;1976;;;;;POINT(709466.14 6170864.84);5;6
00f06c2c-b97a-4496-b149-e31c8537d0c9;0a3f507c-ec49-32b8-e044-0003ba298018;120;107;107;;1966;;2;7;2;POINT(702756.55 6172179.26);5;6
00f0b220-79b2-46d6-8b32-bf707925a387;0a3f507d-1bc4-32b8-e044-0003ba298018;130;107;107;;1988;;1;;;POINT(701302.06 6171114.46);5;6
00f24639-6fdb-4e7e-8bdc-c4253ba64fe8;0a3f507d-102a-32b8-e044-0003ba298018;920;;;;1972;;;;;POINT(709370.12 6170837.9);5;6
00f651e2-e819-4bcd-a78d-8e9068336101;0a3f507c-ef31-32b8-e044-0003ba298018;210;5775;;5775;1955;;2;3;;;;10
00f6984f-44bf-416d-bf29-f45dfbd17ada;0a3f507d-04e6-32b8-e044-0003ba298018;930;;;;1992;;;;;POINT(703970.68 6175447.09);5;6
0002fe2c-7b2f-43d8-8896-445c2163c5ce;0a3f507d-07c8-32b8-e044-0003ba298018;120;132;132;;1967;;1;;;POINT(709049.25 6172029.67);5;6
00055098-ce29-4c86-bd3a-0a11237563db;0a3f507c-fdcb-32b8-e044-0003ba298018;910;;;;1917;;;;;POINT(701534.11 6171809.76);5;6
000953d0-f84b-4094-babf-bd823c08ad9e;0a3f507c-f88e-32b8-e044-0003ba298018;540;50;50;;1993;;7;1;90;POINT(701499.51 6173042.73);5;6
00097546-3441-4777-951b-323450344762;0a3f507d-0c20-32b8-e044-0003ba298018;540;56;50;;1973;;3;4;2;POINT(701511.81 6172856.82);5;6
000aa2b5-4941-4d94-ae9c-69daf556e0c8;0a3f507d-10e1-32b8-e044-0003ba298018;930;;;;1987;;;;;POINT(705940.77 6170926.63);5;6
0011a311-5f0d-42ef-8b47-6c39fae7f24f;0a3f507d-1d2e-32b8-e044-0003ba298018;920;;;;1996;;;;;POINT(704434.98 6177982.4);5;6
001dce7f-b20c-4a79-b2cc-36b95cc18f0f;362e6b23-4c65-0f9b-e044-0003ba298018;130;104;104;;2009;;1;;;POINT(705570.36 6172045.87);5;6
001e416a-ad1f-4a28-9164-ab3deb6a1d2f;0a3f507d-0666-32b8-e044-0003ba298018;120;;;;;;;;;;;2
00220017-33ba-4365-90b2-731e594c261c;0a3f507d-0a89-32b8-e044-0003ba298018;120;;93;;;;;;;;;9
0022688e-cb9f-48e7-adba-edb05f33708e;0a3f507d-03af-32b8-e044-0003ba298018;930;;;;1990;;;;;POINT(707876.32 6171066.86);5;6
002946df-e076-47d9-a24d-a37d60ededa8;0a3f507c-f720-32b8-e044-0003ba298018;920;;;;2003;;;;;POINT(700124.32 6172970.04);5;6
002a50d8-74ac-4008-95bf-e2126b8f9d54;0a3f507d-1e70-32b8-e044-0003ba298018;130;72;134;;1968;;1;;;POINT(708265.28 6170921.56);5;6
002c014d-8b38-4d51-9496-226489bfc9b8;0a3f507d-20ac-32b8-e044-0003ba298018;210;114;;114;1963;1987;9;;90;POINT(702327.17 6176127.57);5;6
002e6ca0-ed78-4507-b35a-970119f66c61;0a3f507d-01e2-32b8-e044-0003ba298018;930;;;;2010;;;;;POINT(703654.65 6175203.49);5;6
002f8e37-7ec8-4de9-b87d-bd00ce082d22;0a3f507c-f5e8-32b8-e044-0003ba298018;320;311;;311;1992;;2;3;90;POINT(704577.42 6170368.12);5;6
0031ac94-368c-4aa8-b4cd-5cbb5e90521f;0a3f507d-17e6-32b8-e044-0003ba298018;920;;;;2007;;;;;POINT(707817.19 6171548.39);5;6
003361a8-fb6e-4f8a-919d-bc254f750ed2;0a3f507d-15b3-32b8-e044-0003ba298018;930;;;;1969;;;;;POINT(707064.4 6170990.63);5;6
003405f1-b249-4806-acab-b1a5a17da4ae;0a3f507c-f3b7-32b8-e044-0003ba298018;120;124;152;;1893;;1;;90;POINT(707746.01 6171999.53);5;6
00364e18-9553-48dc-b817-084160c6db75;f0241bf9-1a9c-4504-a82a-92c37df1e80b;540;34;30;;2007;;9;;;POINT(700758.58 6170797.57);5;6
0037bb5b-16f8-4e55-926d-a039a1cfdd2c;0a3f507c-fbf9-32b8-e044-0003ba298018;920;;;;1986;;;;;POINT(709679 6171053.07);5;6
003a73b7-9050-4cd7-91d3-3252d7bb2a31;0a3f507d-1952-32b8-e044-0003ba298018;130;108;108;;2006;;2;7;;POINT(704909.72 6175420.48);5;6
003b2f32-0a44-4f52-bad0-b3523363ae38;0a3f507d-0115-32b8-e044-0003ba298018;930;;;;1972;;;;;POINT(707880.23 6170777.9);5;6
003c44f1-9789-4b6f-ae93-3913045fcfc7;0a3f507d-0a46-32b8-e044-0003ba298018;920;;;;2005;;;;;POINT(704072.26 6171831.02);5;6
003d4032-3b12-456b-9077-7a1f0cb85a0e;0a3f507d-0692-32b8-e044-0003ba298018;920;;;;2004;;;;;POINT(708045.43 6172909.34);5;6
003db122-97b1-4308-b6ea-d68149ab0c1d;0a3f507c-eeca-32b8-e044-0003ba298018;910;;;;1959;;;;;POINT(708295.54 6171954.64);5;6
0040dc48-521a-420a-bb16-5ea556c37dca;0a3f507d-1096-32b8-e044-0003ba298018;120;87;147;;1954;;1;;2;POINT(700717.66 6172102.28);5;6
0049f8c5-562a-4f1d-b8f3-1842991c1f34;0a3f507c-fa11-32b8-e044-0003ba298018;930;;;;1970;;;;;POINT(709040.3 6171579.44);5;6
004a6051-bdcb-46df-813b-8149440c0539;0a3f507d-1929-32b8-e044-0003ba298018;219;215;;215;1914;;9;;;POINT(708607.09 6175428.93);5;6
004a608e-2369-4dc3-a289-c1de9f32f081;0a3f507d-0368-32b8-e044-0003ba298018;930;;;;1983;;;;;POINT(708530.73 6172721.8);5;6
005500f2-aa85-4321-a24c-1f27dbbec036;0a3f507d-1114-32b8-e044-0003ba298018;920;;;;2004;;;;;POINT(704204.36 6171668.05);5;6
0055354e-934d-4273-9869-1095558d559e;0a3f507c-f72f-32b8-e044-0003ba298018;930;;;;2012;;;;;POINT(700010.86 6172767.03);5;6
0058be21-b273-4db2-af2c-f20099365409;0a3f507d-0745-32b8-e044-0003ba298018;910;;;;;;;;;POINT(707186.65 6170995.18);5;2
005b928d-990d-48d7-bc5f-a6fba73c5b4c;0a3f507c-f0cd-32b8-e044-0003ba298018;920;;;;1979;;;;;POINT(707761.13 6170734.76);5;6
005d376f-c0f0-4c9a-9294-606abac6dbb6;0a3f507d-0136-32b8-e044-0003ba298018;930;;;;1974;;;;;POINT(707961.13 6170733.03);5;6
005daf60-59bf-4eca-ad27-621e0eb6229e;0a3f507c-f456-32b8-e044-0003ba298018;120;120;120;;1998;;1;;;POINT(706326.6 6170400.16);5;6
005e5f8a-eebe-42af-a6a2-54b9757ede4d;0a3f507c-f8f7-32b8-e044-0003ba298018;920;;;;1973;;;;;POINT(700655.94 6173447.78);5;6
00634991-d6c4-4aa9-a030-bed0e6f3ac80;0a3f507d-17d0-32b8-e044-0003ba298018;930;;;;1994;;;;;POINT(700058.85 6171700.04);5;6
00638201-341d-426b-a7ec-dc2f01868c87;0a3f507c-eea5-32b8-e044-0003ba298018;120;107;107;;1998;;1;;90;POINT(705629.62 6170501.74);5;6
0065ce75-5864-412e-be41-173e4cb4d50b;0a3f507c-ecec-32b8-e044-0003ba298018;130;46;82;;1965;;1;;;POINT(707560.26 6170903.18);5;6
0066089b-44a2-48bd-a13a-6339a21558f2;0a3f507c-fce5-32b8-e044-0003ba298018;120;127;127;;1969;;1;;5;POINT(708954.12 6170920.37);5;6
00660aca-1a63-4a28-96da-96736ca4e30b;0a3f507d-1310-32b8-e044-0003ba298018;220;21;;21;;;;;;;;9
0068223d-c9fb-4e8d-96ab-e0cc7c05592c;0a3f507c-eb16-32b8-e044-0003ba298018;930;;;;1976;;;;;POINT(701958.98 6173259.84);5;6
00693a1e-0228-40b4-917c-ee93ed76d27f;11db2423-4438-5796-e044-0003ba298018;120;206;165;;2007;;2;7;;POINT(703206.63 6171523.17);5;6
006dbed1-0d56-43b2-872c-30c3e322b32c;0a3f507c-ed03-32b8-e044-0003ba298018;930;;;;1967;;;;;POINT(707522.85 6170755.59);5;6
006f5a75-f547-4dd5-ad00-7810bcaeb268;0a3f507d-01d5-32b8-e044-0003ba298018;910;;;;1000;;;;;POINT(707529.58 6173004.52);5;6
006fbb51-3b5f-4064-9121-ccbd97443f06;0a3f507d-2426-32b8-e044-0003ba298018;120;94;161;;1947;1999;1;;2;POINT(707405.36 6171953.36);5;6
00717cf4-9c6c-42d5-b532-9e31e5577ff6;0a3f507d-02b8-32b8-e044-0003ba298018;120;156;156;;1964;2017;2;7;;POINT(700113.96 6172675.15);5;6
007404fe-6d42-43bc-8f31-0bd8afeeb23b;0a3f507d-1021-32b8-e044-0003ba298018;930;;;;1000;;;;;POINT(707082.9 6175925.2);5;6
0075f8af-c456-47c5-9098-fdd081156944;909022b1-761f-4e99-87ee-d91fe34aaf68;131;108;108;;2019;;1;;;POINT(706750.49 6170474.74);5;13
0076d8f3-52fd-4b90-8bb9-45ea9fd20689;0a3f507d-161d-32b8-e044-0003ba298018;130;100;100;;1968;;1;;;POINT(706910.22 6171060.9);5;6
00794a64-f64a-4c33-9eb6-d25cfaf7d756;0a3f507c-f3f5-32b8-e044-0003ba298018;910;;;;1959;;;;;POINT(708559.18 6172137.46);5;6
007ec426-4bb7-440c-8d26-5bda65ef4881;0a3f507d-1213-32b8-e044-0003ba298018;120;;;;;;;;;;;9
00849ab4-3507-4877-b799-ec29f0a2c92a;0a3f507d-2474-32b8-e044-0003ba298018;930;;;;1000;;;;;POINT(701638.12 6172159.46);5;6
0087439b-959f-4e49-bbea-6106ffd2d676;0a3f507d-1f53-32b8-e044-0003ba298018;120;138;138;;1957;1974;1;;;POINT(707460.24 6173051.41);5;6
0088a4a8-ce4b-482f-aa77-0a5da7509fb8;0a3f507c-f80e-32b8-e044-0003ba298018;120;123;107;;1959;1982;2;3;2;POINT(701378.46 6171909.54);5;6
00901f1a-39a7-4dc9-9bc3-d71d6d37823f;0a3f507d-2304-32b8-e044-0003ba298018;120;83;147;;1934;1978;1;;2;POINT(707876.16 6171665.66);5;6
0091b98e-9fe9-411c-b31a-38f26f1dbbb8;0a3f507d-180e-32b8-e044-0003ba298018;;;;;;;;;;POINT(708011.31 6171478.41);5;11
00923840-6ce7-4fb2-8ad4-2619159fb597;0a3f507c-f16e-32b8-e044-0003ba298018;120;64;97;;1878;;2;7;2;POINT(704747.18 6172010.91);5;6
009353cb-d233-47bd-8f58-4441a2212de3;5f81b6bd-3d52-4acb-8414-288b4b2c182e;540;30;30;;1996;;3;4;;POINT(700773.07 6170965.26);5;6
0093fba0-0371-4ded-be1d-1603969ac850;0a3f507c-fbed-32b8-e044-0003ba298018;540;12;12;;1970;;9;;;POINT(700173.3 6172183.53);5;6
00940966-9264-4e19-aa63-1596cebb00a6;0a3f507d-1b79-32b8-e044-0003ba298018;920;;;;1982;;;;;POINT(703384.07 6175584.66);5;6
0096cef6-b011-4cc6-a269-cef42678b0b7;0a3f507c-ed30-32b8-e044-0003ba298018;130;75;113;;1976;;1;;90;POINT(707596.62 6170949.44);5;6
009a99c1-f3eb-484a-94fd-56265937c047;0a3f507d-136e-32b8-e044-0003ba298018;120;175;175;;1973;;1;;5;POINT(709339.27 6171565.08);5;6
009f2083-3002-478e-8e47-d365a992bd65;0a3f507d-1cff-32b8-e044-0003ba298018;920;;;;1996;;;;;POINT(707717.38 6171182.56);5;6
00a4b1b4-e6e3-4be7-8cb7-671812da9224;0a3f507d-1471-32b8-e044-0003ba298018;920;;;;1971;;;;;POINT(707392.68 6170880.15);5;6
00a87041-33de-4a0a-bd70-046a42234abb;0a3f507c-f677-32b8-e044-0003ba298018;223;560;;560;1974;1988;1;;90;POINT(708650.44 6171286.33);5;6
00ad4184-7635-4d8f-89f3-9f5a12d6324a;0a3f507d-1eff-32b8-e044-0003ba298018;130;73;137;;1969;;1;;;POINT(708460.96 6171163.57);5;6
