Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
35000;False;Solceller;8;False;1500;Solcelleanlæg 10 kvm -1,5 kWp;4-1-3-0
51000;False;Varmtvandsbeholder;7;False;2100;Solvarmeanlæg.;3-1-5-0
