Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
9000;True;Yderdøre;1;False;1400;Udskiftning til ny terrassedør med trelags energirude;1-3-3-0
43800;True;Loft;0;False;1800;Isolering af loft mod uopvarmet tagrum til i alt 350 mm.;1-1-1-0
46600;True;Vinduer;2;False;2200;Udskiftning af vinduer til enrgiklasse A.;1-3-1-0
