Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
400;False;Varmtvandsrør;2;True;70;Isolering af tilslutningsrør til varmtvandsbeholder op til 50 mm;3-1-3-0
10800;False;Vinduer;1;True;500;Udskiftning af ruder i vinduer med termoruder;1-3-1-0
19300;False;Loft;0;False;400;Efterisolering af loftrum med 100 mm isolering;1-1-1-0
32000;False;Solvarme;3;False;900;Solvarme nyt anlæg, brugsvand;2-1-6-0
77000;False;Solceller;4;False;3700;Montering af solceller;4-1-3-0
