Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
20000;False;Terrændæk med gulvvarme;0;False;200;Nyt gulv i badeværelse;1-4-1-1
20000;False;Massive ydervægge;1;False;400;Efterisolering af vægge mod udhus med 150 mm isolering.;1-2-2-0
120000;False;Varmepumper;2;True;12600;Installation af luft/vand varmepumpe.;2-1-5-0
