Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
5000;False;Varmefordelingspumper;2;False;200;Udskiftning af den eksisterende Grundfos varmefordelingspumpe.;2-2-3-0
18000;False;Yderdøre;1;False;400;Udskiftning af yderdør;1-3-3-0
35000;False;Solceller;3;True;1900;Montering af et solcelleanlæg på 10 m²;4-1-3-0
37400;False;Loft;0;False;300;Efterisolering af loft mod uopvarmet tagrum (400 mm);1-1-1-0
