Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
15300;False;Loft;1;False;200;Efterisolering af hanebåndsloft med 200 mm isolering;1-1-1-0
34500;False;Solceller;0;True;2700;Montage af nye solceller;4-1-3-0
