Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
500;False;Varmt brugsvand;47;Kan ikke beregnes;Kan ikke beregnes;Efterisolering af tilslutningsrør til varmtvandsbeholder;3-1-0-0
4500;False;Varmefordeling;44;True;900;Montering af ny cirkulationspumpe på varmeanlæg;2-2-0-0
7000;False;Varmt brugsvand;46;False;700;Montering af ny cirkulationspumpe på brugsvandsanlæg;3-1-0-0
12950;False;Varmefordeling;45;False;700;Efterisolering af varmefordelingsrør;2-2-0-0
47844;False;Ydervægge;42;False;900;Efterisolering af lette ydervægge med 250 mm.;1-2-0-0
90000;False;Solceller;48;False;3700;Montering af 20 kvm solceller i taget;4-1-3-0
108800;False;Tag og loft;43;False;2200;Udvendig efterisolering af fladt tag med 150 mm.;1-1-0-0
164128;False;Ydervægge;41;Kan ikke beregnes;Kan ikke beregnes;Indvendig eller udvendig efterisolering af ydervægge;1-2-0-0
