Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
30000;False;Belysning;2;True;4800;Installation af LED panel, med bevægelsesmelder, iht. 2016 krav;4-1-1-0
34500;False;Solceller;3;True;2600;Montage af nye solceller, Monokrystallinske silicium, 1,8 kW;4-1-3-0
