Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
23100;False;Yderdøre;2;False;500;Udskiftning af eksisterende terrassedør og yderdør;1-3-3-0
40300;False;Solceller;0;False;2000;Montage af nye solceller, Monokrystallinske silicium, 1,8 kW;4-1-3-0
90800;False;Vinduer;1;False;1900;Udskiftning af eksisterende termovinduer;1-3-1-0
