Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
0;False;Vinduer;461758;True;1700;Udskiftning af vinduer;1-3-1-0
3500;False;Varmt brugsvand;461756;True;1400;Udskiftning af pumpen på varmtvandsanlægget;3-1-1-0
17470;False;Varmtvandsrør;461755;True;18300;Isolering af varmerør;3-1-3-0
30000;False;Solvarme;461757;True;800;Etablering af solvarme ;2-1-6-0
