Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
85000;False;Solceller;0;True;5500;Montage af nye solceller, Monokrystallinske silicium, 6,0 kW;4-1-3-0
