Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
35000;False;Varmepumper;35;Kan ikke beregnes;Kan ikke beregnes;Luftvarme, (luft/luft), nyt anlæg, omdrejningsreguleret;2-1-5-0
35000;False;Solvarme;37;False;1500;Montering af solfanger med ny vvb-beholder.;2-1-6-0
80000;False;Solceller;36;False;3800;Montering af 20 kvm solceller i taget;4-1-3-0
187656;False;Ydervægge;34;Kan ikke beregnes;Kan ikke beregnes;Indvendig eller udvendig efterisolering af ydervægge;1-2-0-0
