Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
3000;False;Varmtvandsrør;0;True;600;Isolering af tilslutningsrør til gennemstrømningsvandvarmer;3-1-3-0
450000;False;Solceller;1;True;44800;Montage af nye solceller, Monokrystallinske silicium, ca. 25kW;4-1-3-0
