Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
22400;True;Loft;4;True;1600;Efterisolering af loftkonstruktion (300 mm);1-1-1-0
25000;False;Ovne;1;False;700;Udskiftning af brændovn;2-1-4-0
78300;True;Vinduer;0;True;2900;Forbedring af vinduer og yderdøre;1-3-1-0
80000;True;Solceller;2;True;4800;Solcelleanlæg 30 m² - 4,5 kWp;4-1-3-0
120000;False;Kedler;3;True;12100;Konvertering til naturgas;2-1-2-0
