Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
3800;True;Automatik;23418;True;2400;Montage af termostatventiler på radiatorer.;2-2-4-0
13400;False;Loft;23699;True;400;Efterisolering af loftsrum.;1-1-1-0
49000;False;Lette ydervægge;23696;True;1900;Efterisolering af mur ved bryggers, lette partier, samt trærem under taget. ;1-2-3-0
60000;True;Varmeanlæg;23419;True;8900;Udskiftning/konvertering til naturgas.;2-1-1-0
65000;False;Solceller;23417;True;4300;Etablering af solceller;4-1-3-0
179500;True;Vinduer;23703;True;6600;Udskiftning af vinduer og døre.;1-3-1-0
