Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
8000;False;Yderdøre;0;True;500;Udskiftning til ny yderdør med trelags energirude med varm kant.;1-3-3-0
215000;False;Varmepumper;1;True;14500;Montage af nye solceller, installation af ny 285 liters varmtvandsbeholder, installation af nyt luft/vand anlæg, installation af pumpe og etablering af nyt varmefordelingsanlæg;2-1-5-0
