Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
35000;False;Tag og loft;42;True;2700;Efterisolering af loft mod uopvarmet tagrum med 250 mm.;1-1-0-0
59690;False;Vinduer, ovenlys og døre;40;False;900;Udskiftning af vinduer med 2 lags termorude til energiruder, hvor det ikke allerede er sket.;1-3-0-0
60000;False;Solceller;43;False;3600;Montering af 20 kvm solceller på taget;4-1-3-0
260360;False;Ydervægge;41;Kan ikke beregnes;Kan ikke beregnes;Indvendig eller udvendig efterisolering af ydervægge;1-2-0-0
