Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
1500;False;Loft;3;False;10;Udskiftning af loftslem til ny med 60 mm isolering;1-1-1-0
19100;False;Lette ydervægge;2;False;300;Efterisolering af tagrem af træ med 200 mm isolering og fjernelse af eksisterende isolering;1-2-3-0
90000;False;Solceller;0;False;3600;Montage af nye solceller;4-1-3-0
340600;False;Terrændæk;1;False;1200;Ophugning af eksisterende terrændæk og støbning af nyt med 400 mm mineraluld eller polystyrenplader;1-4-1-0
