Investment;Recommended;SeebClassificationDescription;ProposalID;Profitable;Savings;ProposalHeadline;SeebClassification
7300;True;Loft;25600;True;600;Efterisolering af loft;1-1-1-0
60000;True;Varmeanlæg;25601;True;3300;Udskiftning af oliefyr;2-1-1-0
