id_lokalId;husnummer;jordstykke;byg021BygningensAnvendelse;byg038SamletBygningsareal;byg039BygningensSamledeBoligAreal;byg040BygningensSamledeErhvervsAreal;eta022Kælderareal;byg026Opførelsesår;byg027OmTilbygningsår;byg056Varmeinstallation;byg057Opvarmningsmiddel;byg058SupplerendeVarme;byg404Koordinat;byg406Koordinatsystem;status
00a87041-33de-4a0a-bd70-046a42234abb;0a3f507c-f677-32b8-e044-0003ba298018;405544;223;560;;560;0;1974;1988;1;;90;POINT(708650.44 6171286.33);5;6
00ad4184-7635-4d8f-89f3-9f5a12d6324a;0a3f507d-1eff-32b8-e044-0003ba298018;406194;130;73;137;;0;1969;;1;;;POINT(708460.96 6171163.57);5;6
00c60179-61c2-4a30-9a59-1f5ccd7fa0bd;0a3f507d-2573-32b8-e044-0003ba298018;1481851;217;360;;360;0;1920;;9;;90;POINT(698745.75 6170426.53);5;6
00cc28a4-364b-48ee-a797-9370f950fe84;0a3f507c-eda7-32b8-e044-0003ba298018;412294;130;167;143;;0;1971;;7;1;90;POINT(700853.44 6172823.17);5;6
00d03d78-d327-4726-bde9-1f3f431dbb2e;0a3f507d-00a9-32b8-e044-0003ba298018;410578;130;105;105;;0;1970;;1;;;POINT(708091.14 6170856.62);5;6
00dcf1ac-c8bc-401f-aa06-598191dc3322;0a3f507c-ee1c-32b8-e044-0003ba298018;411919;120;126;126;;0;1972;;2;7;;POINT(700843.78 6173431.6);5;6
00dd2f73-60b1-4c0d-ba20-6bad242475bc;0a3f507d-1ae3-32b8-e044-0003ba298018;412326;120;189;153;;0;1978;2014;2;3;2;POINT(700374 6171921.52);5;6
00e099aa-7e8e-4b05-8257-6c171eb59eff;0a3f507d-089c-32b8-e044-0003ba298018;407074;120;171;154;;0;1970;1971;1;;;POINT(709304.82 6170997.39);5;6
00ec5d47-701b-45a2-a246-198fde4d2f8f;0a3f507d-060e-32b8-e044-0003ba298018;402581;120;114;190;;0;1977;;2;3;90;POINT(704780.76 6172179.56);5;6
00f06c2c-b97a-4496-b149-e31c8537d0c9;0a3f507c-ec49-32b8-e044-0003ba298018;407838;120;107;107;;0;1966;;2;7;2;POINT(702756.55 6172179.26);5;6
00f0b220-79b2-46d6-8b32-bf707925a387;0a3f507d-1bc4-32b8-e044-0003ba298018;413482;130;107;107;;0;1988;;1;;;POINT(701302.06 6171114.46);5;6
0002fe2c-7b2f-43d8-8896-445c2163c5ce;0a3f507d-07c8-32b8-e044-0003ba298018;406876;120;132;132;;0;1967;;1;;;POINT(709049.25 6172029.67);5;6
000953d0-f84b-4094-babf-bd823c08ad9e;0a3f507c-f88e-32b8-e044-0003ba298018;408882;540;50;50;;0;1993;;7;1;90;POINT(701499.51 6173042.73);5;6
00097546-3441-4777-951b-323450344762;0a3f507d-0c20-32b8-e044-0003ba298018;408876;540;56;50;;0;1973;;3;4;2;POINT(701511.81 6172856.82);5;6
001dce7f-b20c-4a79-b2cc-36b95cc18f0f;362e6b23-4c65-0f9b-e044-0003ba298018;2699716;130;104;104;;0;2009;;1;;;POINT(705570.36 6172045.87);5;6
002a50d8-74ac-4008-95bf-e2126b8f9d54;0a3f507d-1e70-32b8-e044-0003ba298018;405261;130;72;134;;0;1968;;1;;;POINT(708265.28 6170921.56);5;6
002c014d-8b38-4d51-9496-226489bfc9b8;0a3f507d-20ac-32b8-e044-0003ba298018;100065817;210;114;;114;0;1963;1987;9;;90;POINT(702327.17 6176127.57);5;6
002f8e37-7ec8-4de9-b87d-bd00ce082d22;0a3f507c-f5e8-32b8-e044-0003ba298018;100048806;320;311;;311;47;1992;;2;3;90;POINT(704577.42 6170368.12);5;6
003405f1-b249-4806-acab-b1a5a17da4ae;0a3f507c-f3b7-32b8-e044-0003ba298018;404974;120;124;152;;0;1893;;1;;90;POINT(707746.01 6171999.53);5;6
00364e18-9553-48dc-b817-084160c6db75;f0241bf9-1a9c-4504-a82a-92c37df1e80b;412993;540;34;30;;0;2007;;9;;;POINT(700758.58 6170797.57);5;6
003a73b7-9050-4cd7-91d3-3252d7bb2a31;0a3f507d-1952-32b8-e044-0003ba298018;2639782;130;108;108;;0;2006;;2;7;;POINT(704909.72 6175420.48);5;6
0040dc48-521a-420a-bb16-5ea556c37dca;0a3f507d-1096-32b8-e044-0003ba298018;411671;120;87;147;;0;1954;;1;;2;POINT(700717.66 6172102.28);5;6
004a6051-bdcb-46df-813b-8149440c0539;0a3f507d-1929-32b8-e044-0003ba298018;403789;219;215;;215;0;1914;;9;;;POINT(708607.09 6175428.93);5;6
005daf60-59bf-4eca-ad27-621e0eb6229e;0a3f507c-f456-32b8-e044-0003ba298018;2091215;120;120;120;;0;1998;;1;;;POINT(706326.6 6170400.16);5;6
00638201-341d-426b-a7ec-dc2f01868c87;0a3f507c-eea5-32b8-e044-0003ba298018;2512408;120;107;107;;0;1998;;1;;90;POINT(705629.62 6170501.74);5;6
0065ce75-5864-412e-be41-173e4cb4d50b;0a3f507c-ecec-32b8-e044-0003ba298018;409875;130;46;82;;0;1965;;1;;;POINT(707560.26 6170903.18);5;6
0066089b-44a2-48bd-a13a-6339a21558f2;0a3f507c-fce5-32b8-e044-0003ba298018;406501;120;127;127;;0;1969;;1;;5;POINT(708954.12 6170920.37);5;6
00693a1e-0228-40b4-917c-ee93ed76d27f;11db2423-4438-5796-e044-0003ba298018;2655159;120;206;165;;0;2007;;2;7;;POINT(703206.63 6171523.17);5;6
006fbb51-3b5f-4064-9121-ccbd97443f06;0a3f507d-2426-32b8-e044-0003ba298018;404354;120;94;161;;69;1947;1999;1;;2;POINT(707405.36 6171953.36);5;6
00717cf4-9c6c-42d5-b532-9e31e5577ff6;0a3f507d-02b8-32b8-e044-0003ba298018;411033;120;156;156;;0;1964;2017;2;7;;POINT(700113.96 6172675.15);5;6
0076d8f3-52fd-4b90-8bb9-45ea9fd20689;0a3f507d-161d-32b8-e044-0003ba298018;409483;130;100;100;;0;1968;;1;;;POINT(706910.22 6171060.9);5;6
0087439b-959f-4e49-bbea-6106ffd2d676;0a3f507d-1f53-32b8-e044-0003ba298018;404296;120;138;138;;0;1957;1974;1;;;POINT(707460.24 6173051.41);5;6
0088a4a8-ce4b-482f-aa77-0a5da7509fb8;0a3f507c-f80e-32b8-e044-0003ba298018;408773;120;123;107;;0;1959;1982;2;3;2;POINT(701378.46 6171909.54);5;6
00901f1a-39a7-4dc9-9bc3-d71d6d37823f;0a3f507d-2304-32b8-e044-0003ba298018;404853;120;83;147;;0;1934;1978;1;;2;POINT(707876.16 6171665.66);5;6
00923840-6ce7-4fb2-8ad4-2619159fb597;0a3f507c-f16e-32b8-e044-0003ba298018;402586;120;64;97;;0;1878;;2;7;2;POINT(704747.18 6172010.91);5;6
009353cb-d233-47bd-8f58-4441a2212de3;5f81b6bd-3d52-4acb-8414-288b4b2c182e;412993;540;30;30;;0;1996;;3;4;;POINT(700773.07 6170965.26);5;6
0093fba0-0371-4ded-be1d-1603969ac850;0a3f507c-fbed-32b8-e044-0003ba298018;411110;540;12;12;;0;1970;;9;;;POINT(700173.3 6172183.53);5;6
0096cef6-b011-4cc6-a269-cef42678b0b7;0a3f507c-ed30-32b8-e044-0003ba298018;409818;130;75;113;;0;1976;;1;;90;POINT(707596.62 6170949.44);5;6
009a99c1-f3eb-484a-94fd-56265937c047;0a3f507d-136e-32b8-e044-0003ba298018;407024;120;175;175;;0;1973;;1;;5;POINT(709339.27 6171565.08);5;6
00a87041-33de-4a0a-bd70-046a42234abb;0a3f507c-f677-32b8-e044-0003ba298018;405544;223;560;;560;0;1974;1988;1;;90;POINT(708650.44 6171286.33);5;6
00ad4184-7635-4d8f-89f3-9f5a12d6324a;0a3f507d-1eff-32b8-e044-0003ba298018;406194;130;73;137;;0;1969;;1;;;POINT(708460.96 6171163.57);5;6
00c60179-61c2-4a30-9a59-1f5ccd7fa0bd;0a3f507d-2573-32b8-e044-0003ba298018;1481851;217;360;;360;0;1920;;9;;90;POINT(698745.75 6170426.53);5;6
00cc28a4-364b-48ee-a797-9370f950fe84;0a3f507c-eda7-32b8-e044-0003ba298018;412294;130;167;143;;0;1971;;7;1;90;POINT(700853.44 6172823.17);5;6
00d03d78-d327-4726-bde9-1f3f431dbb2e;0a3f507d-00a9-32b8-e044-0003ba298018;410578;130;105;105;;0;1970;;1;;;POINT(708091.14 6170856.62);5;6
00dcf1ac-c8bc-401f-aa06-598191dc3322;0a3f507c-ee1c-32b8-e044-0003ba298018;411919;120;126;126;;0;1972;;2;7;;POINT(700843.78 6173431.6);5;6
00dd2f73-60b1-4c0d-ba20-6bad242475bc;0a3f507d-1ae3-32b8-e044-0003ba298018;412326;120;189;153;;0;1978;2014;2;3;2;POINT(700374 6171921.52);5;6
00e099aa-7e8e-4b05-8257-6c171eb59eff;0a3f507d-089c-32b8-e044-0003ba298018;407074;120;171;154;;0;1970;1971;1;;;POINT(709304.82 6170997.39);5;6
00ec5d47-701b-45a2-a246-198fde4d2f8f;0a3f507d-060e-32b8-e044-0003ba298018;402581;120;114;190;;0;1977;;2;3;90;POINT(704780.76 6172179.56);5;6
00f06c2c-b97a-4496-b149-e31c8537d0c9;0a3f507c-ec49-32b8-e044-0003ba298018;407838;120;107;107;;0;1966;;2;7;2;POINT(702756.55 6172179.26);5;6
00f0b220-79b2-46d6-8b32-bf707925a387;0a3f507d-1bc4-32b8-e044-0003ba298018;413482;130;107;107;;0;1988;;1;;;POINT(701302.06 6171114.46);5;6
00f7b8f1-6f58-41fa-bd8d-32f8a434e96f;0a3f507d-0c15-32b8-e044-0003ba298018;408876;540;54;48;;0;1977;;7;1;2;POINT(701417.02 6172879.78);5;6
00fa6ad0-93b7-4028-bbc4-9a68be2ea224;0a3f507d-1cac-32b8-e044-0003ba298018;405452;130;48;83;;48;1953;;1;;2;POINT(708157.44 6171814.27);5;6
00fabc46-0d63-4963-9b6a-234e3c7954e0;0a3f507c-fda1-32b8-e044-0003ba298018;100018004;311;88;;88;88;1927;;2;3;;POINT(701142.4 6171650.89);5;6
0101e0b3-0982-487c-82a7-bdf5d0188f27;0a3f507d-2135-32b8-e044-0003ba298018;2603896;590;121;;121;0;2004;;2;7;90;POINT(701016.44 6170611.5);5;6
010f9360-3b6d-46a3-aebf-89e6239dfb1f;0a3f507d-02fd-32b8-e044-0003ba298018;412412;120;98;167;;0;1982;;7;1;2;POINT(700118.9 6171984.21);5;6
01128f82-4aae-4589-9225-d9fa93d9349f;0a3f507d-0573-32b8-e044-0003ba298018;404069;120;144;102;;0;1963;;1;;80;POINT(708220.7 6173302.73);5;6
01166925-7d14-463c-8661-47e773b328ad;0a3f507d-15c8-32b8-e044-0003ba298018;409468;130;100;100;;0;1968;;1;;;POINT(706944.26 6170894.89);5;6
011db7fe-f11a-4d7b-b887-f29c91083d91;0a3f507d-0bc0-32b8-e044-0003ba298018;402063;130;504;504;;0;1992;;1;;90;POINT(705590.89 6170823.25);5;6
0124cea3-ca9b-4297-83f6-afc48c234969;0a3f507c-ed5a-32b8-e044-0003ba298018;410274;130;125;107;;0;1966;;1;;;POINT(707639.69 6170743.85);5;6
012b30d7-a3e0-461e-942c-da6718ec2d2c;0a3f507d-0e65-32b8-e044-0003ba298018;2661039;130;88;83;;0;1987;;1;;90;POINT(706271.6 6170926.36);5;6
012cfc92-defc-4610-a868-89fc0f5b7493;0a3f507c-f39c-32b8-e044-0003ba298018;100048816;310;292;;292;0;1979;;2;3;;POINT(706387.12 6172078.59);5;6
012e7864-e1d2-4e53-bbc7-ddda5b785f5f;0a3f507d-1356-32b8-e044-0003ba298018;407072;120;160;160;;0;1972;;7;1;2;POINT(709295.96 6171722.42);5;6
0147fa62-1942-4a41-bcc6-6a2304163f0e;0a3f507c-fb84-32b8-e044-0003ba298018;402481;130;116;116;;0;1979;;1;;;POINT(705626.45 6172416.28);5;6
014f8814-5446-48eb-844a-3d924b667600;0a3f507d-23ea-32b8-e044-0003ba298018;2598989;130;325;325;;0;1979;;2;7;;POINT(699881.6 6172820.65);5;6
015a2d23-d079-4a91-9932-f2ef859f2d7d;0a3f507d-01e2-32b8-e044-0003ba298018;403710;223;61;;61;0;1983;;9;;;POINT(703656.31 6175219.12);5;6
01602c1b-14a5-44cf-ad60-d5f9dc8474ae;0a3f507d-07c0-32b8-e044-0003ba298018;2639757;130;108;108;;0;2006;;2;7;;POINT(705049.26 6175409.83);5;6
01625db3-3512-4ada-b245-0a94c7ae5b81;0a3f507d-00cb-32b8-e044-0003ba298018;410296;130;122;122;;0;1971;;1;;;POINT(707936.04 6170850.46);5;6
01628416-4366-41c3-b2d5-0d1c0c862c3d;0a3f507d-0ad4-32b8-e044-0003ba298018;412685;217;79;;79;0;1920;;9;;;POINT(699311.52 6174156.05);5;6
0165bdba-f9d2-4e3d-b089-a615891ae9c4;0a3f507d-2328-32b8-e044-0003ba298018;409122;323;355;;355;0;1980;1993;2;7;90;POINT(706788.44 6170705.29);5;6
0176dad0-5f4e-4774-b501-43109c5ec29a;0a3f507d-1835-32b8-e044-0003ba298018;403945;120;113;92;;43;1965;;2;3;2;POINT(706783.7 6176219.81);5;6
0177fef3-8a1c-465d-a52f-b724b741d989;0a3f507c-fb20-32b8-e044-0003ba298018;406031;120;176;176;;0;2014;;1;;;POINT(708539.26 6171913.93);5;6
017c7df3-03e5-4fc2-a968-89758b508403;0a3f507d-229b-32b8-e044-0003ba298018;403608;110;229;330;;0;1927;2011;2;3;;POINT(701512.06 6174874.87);5;6
01811cdd-03d9-4575-81eb-92c42c325516;0a3f507d-0d18-32b8-e044-0003ba298018;411938;120;138;138;;0;1969;;2;7;2;POINT(700845.44 6172618.6);5;6
0181b2d6-067b-4bc9-96a3-7bb60aa0d106;0a3f507c-f5ff-32b8-e044-0003ba298018;411693;120;135;117;;0;1962;;2;7;2;POINT(700692.28 6172612.18);5;6
01952015-6eb7-4e8e-97cd-4130ff74ece5;0a3f507c-f85f-32b8-e044-0003ba298018;408882;540;51;50;;0;1973;;3;3;7;POINT(701804.75 6173083.34);5;6
019bf50e-cb6b-48ba-ba7c-dbae7e28c215;22729a66-848e-44d0-e044-0003ba298018;2673979;223;1457;;1457;0;2010;;2;7;;POINT(699453.51 6171964.13);5;6
019c009a-4834-45dd-a62d-91517ac0ceec;0a3f507c-ed70-32b8-e044-0003ba298018;410166;130;107;107;;0;1966;;1;;;POINT(707696.94 6170779.75);5;6
019ca971-da1a-40b6-843f-76365598ac4b;0a3f507d-1e47-32b8-e044-0003ba298018;405765;130;72;134;;0;1968;;1;;;POINT(708444.93 6170854.62);5;6
019e32d9-efb0-44b1-910f-3a093940a243;0a3f507d-1382-32b8-e044-0003ba298018;406992;120;175;277;;0;1971;1980;1;;5;POINT(709373.64 6171452.34);5;6
01a053f8-b350-4477-a765-de3f56828b7e;0a3f507c-feb2-32b8-e044-0003ba298018;406401;130;87;80;;0;1963;;1;;;POINT(708574.41 6172995.34);5;6
01a41705-f045-4097-bf13-95d2553544d0;0a3f507c-ed25-32b8-e044-0003ba298018;409858;130;107;107;;0;1966;;1;;;POINT(707570.22 6170842.92);5;6
01a8d85c-1e0c-4ba5-b7ac-3f526563d13e;0a3f507c-fc9c-32b8-e044-0003ba298018;408427;140;896;896;;84;1960;;2;3;90;POINT(701202.88 6172179.67);5;6
01bc1dda-9851-4bc6-9b98-9d5565277a5f;0a3f507d-13c7-32b8-e044-0003ba298018;407410;120;203;184;;0;1971;1980;1;;2;POINT(709465.63 6171491.35);5;6
01cfda13-78d2-4176-9350-0f43e0a83b2b;0a3f507d-1979-32b8-e044-0003ba298018;402939;120;132;120;;0;1976;;2;3;2;POINT(704814.91 6175382.23);5;6
01d722b3-ace4-4058-8843-57b70de3aaca;0a3f507c-f3bc-32b8-e044-0003ba298018;404979;130;82;82;;0;1985;;1;;;POINT(707742.6 6171980.18);5;6
01e3be34-27f2-4ed3-b7dc-29be4fb1f497;0a3f507d-0db5-32b8-e044-0003ba298018;409350;120;113;113;;36;1960;1967;1;;2;POINT(707137.82 6170713.5);5;6
01f185b5-32ca-43ee-bc09-aedb3e80a499;0a3f507c-f880-32b8-e044-0003ba298018;408882;540;50;50;;0;1981;;7;1;90;POINT(701588.84 6173050.58);5;6
022107c1-1cc5-42f3-8942-caf82f53352c;0a3f507d-046f-32b8-e044-0003ba298018;411150;130;206;204;;0;1974;;1;;;POINT(699859.8 6172608.14);5;6
02218406-f08d-46e8-94b0-9c0d96002e8c;4f4c2a26-cf18-4190-bc0f-d70e0805936f;402970;217;225;;225;0;1961;;9;;;POINT(704763.6 6173784.47);5;6
02222db0-eee9-4273-ba8a-c524554179c0;0a3f507c-ffc2-32b8-e044-0003ba298018;402418;321;2613;;2737;0;1987;;1;;;POINT(705737.68 6171947.32);5;6
022ab867-d3f7-496e-ade5-9515fb62c887;0a3f507d-176e-32b8-e044-0003ba298018;404342;190;228;238;;6;1925;1989;1;;90;POINT(707440.88 6172823.28);5;6
022ddbda-8471-474e-a5d5-ce3ce4ddafbb;0a3f507c-ed3b-32b8-e044-0003ba298018;409828;130;142;129;;0;1966;;1;;2;POINT(707593.2 6170860.1);5;6
02311b00-28b6-408d-a133-8d1f5ac84b98;0a3f507c-eea6-32b8-e044-0003ba298018;2512865;120;148;148;;0;1998;;1;;90;POINT(705582.15 6170498);5;6
0231e722-3cee-4130-96c1-adff39e8c432;0a3f507d-1ced-32b8-e044-0003ba298018;410208;130;66;99;;0;1956;1966;1;;90;POINT(707658.58 6171557.49);5;6
0234d88c-f7ac-4bad-9512-584fd9e32a7b;0a3f507d-2549-32b8-e044-0003ba298018;404837;140;90;162;;0;1923;1950;1;;90;POINT(707868.61 6172183.03);5;6
0239f6be-5bd8-4d4f-ab2b-6d7584e8c7ca;0a3f507d-1ab4-32b8-e044-0003ba298018;408659;120;100;152;20;0;1952;1980;1;;2;POINT(700973.79 6172047.61);5;6
023a85d6-0a1a-484c-83b5-597cdfb35476;0a3f507d-06d9-32b8-e044-0003ba298018;404894;314;196;;196;0;1961;;9;;;POINT(707829.22 6172189.96);5;6
023b80c1-ec15-4242-b630-52a722b38050;0a3f507d-10d0-32b8-e044-0003ba298018;402379;130;567;567;;0;1987;;1;;;POINT(705907.05 6170862.63);5;6
02400d65-9489-494f-94a0-5e5669d35a94;0a3f507c-ff0f-32b8-e044-0003ba298018;401989;140;434;434;;0;1992;;1;;90;POINT(705752.51 6170404.71);5;6
0240d3e0-88c7-4472-8f23-295d59a066cd;0a3f507d-09b9-32b8-e044-0003ba298018;404811;130;98;98;;0;1960;;1;;90;POINT(707884.92 6172909);5;6
024a0a08-7d57-4942-ab00-f608f6c94280;0a3f507d-0284-32b8-e044-0003ba298018;403388;223;720;;720;108;1973;1998;2;7;90;POINT(703505.68 6175143.78);5;6
0254e847-134c-4b47-9134-c871eff09b5d;0a3f507c-fcee-32b8-e044-0003ba298018;406923;120;115;115;;0;1969;;1;;;POINT(709026.76 6170947.38);5;6
0259c75a-9896-4595-acef-75b2fd647d3c;0a3f507d-237f-32b8-e044-0003ba298018;403154;210;32;;32;0;1899;;9;;;POINT(704394.29 6175344.48);5;6
025f8767-9223-4ab2-ae12-2524f65119fa;0a3f507d-05d8-32b8-e044-0003ba298018;2512371;120;136;136;;0;1998;;1;;90;POINT(705586.8 6170375.04);5;6
02602292-5c6d-472c-83af-00a6d4db34dc;0a3f507d-1036-32b8-e044-0003ba298018;406988;120;194;151;;0;1973;1976;1;;2;POINT(709392.58 6170913.36);5;6
0267a110-0d38-4c19-86d3-a569c9721e31;0a3f507d-19fd-32b8-e044-0003ba298018;413165;223;181;;181;0;1982;;9;;90;POINT(701063.33 6169362.63);5;6
026d1f2d-f3df-4d9d-8fdf-0e3981fa6e74;0a3f507d-192e-32b8-e044-0003ba298018;404234;110;117;210;;0;1944;;2;3;2;POINT(707087.02 6173942.21);5;6
0275743b-4d33-4b1b-96bb-3417a3574d9a;010d097d-d70e-4c1a-9d9a-536dcad26a1a;412993;540;40;40;;;1991;1995;5;1;;POINT(700758.58 6170788.57);5;6
0276ed8b-092b-43b7-8c8b-16ddf7a1c675;0a3f507d-1c08-32b8-e044-0003ba298018;413421;120;117;117;;0;1986;;1;;;POINT(701550 6170825.44);5;6
0279d04f-9074-43e7-939b-fdcaa12da506;39ece5fb-ee90-0ee2-e044-0003ba298018;410366;132;80;144;;0;1950;2007;1;;90;POINT(707871.32 6171481.39);5;6
027ab10a-0f11-433f-8cd1-0171c6bb2754;0a3f507d-1453-32b8-e044-0003ba298018;409901;130;46;82;;0;1965;;1;;;POINT(707549.26 6171078.93);5;6
027b7a28-2a68-4583-9d22-dc704de27825;0a3f507d-12a4-32b8-e044-0003ba298018;404548;140;1798;1734;;0;1956;;2;7;90;POINT(707672.61 6173056.36);5;6
027e6fd2-2089-47dc-b2f7-b0c6e1bcedf0;0a3f507d-0715-32b8-e044-0003ba298018;409697;333;46;;46;0;2001;;9;;;POINT(707367.25 6171319.61);5;6
02836518-a4bb-40a6-88c4-d1bd1aa95964;0a3f507d-13e6-32b8-e044-0003ba298018;406367;120;98;159;;61;1953;1987;1;;2;POINT(708618.28 6171977.21);5;6
029020d1-8368-4b90-8e27-c61ffe58d4f2;0a3f507d-043b-32b8-e044-0003ba298018;408910;322;670;;670;0;1920;;2;3;90;POINT(701244.73 6173027.98);5;6
0292abb4-3692-456d-baf5-d9037e021bd1;0a3f507d-17c9-32b8-e044-0003ba298018;412498;120;80;80;;0;1917;;7;1;2;POINT(700014.03 6171650.24);5;6
02955d8d-8536-478e-8db6-a48aaba05667;0a3f507d-1b02-32b8-e044-0003ba298018;412560;120;165;129;;0;1978;;7;1;2;POINT(700586.15 6171827.95);5;6
02984f33-3924-4211-958a-eec392056751;0a3f507c-f067-32b8-e044-0003ba298018;412916;323;940;;940;0;2000;;9;;90;POINT(700881.92 6168499.22);5;6
029a5508-0938-4242-86ae-c3c8889d6bfd;0a3f507d-0528-32b8-e044-0003ba298018;403152;219;800;;800;0;1968;;2;3;;POINT(704255.93 6173755.57);5;6
02ae6112-01cc-4ddb-aca1-4e7dd0ca8d51;0a3f507c-f872-32b8-e044-0003ba298018;408882;540;49;49;;0;1979;1999;7;1;2;POINT(701757.6 6173008.36);5;6
02af85b0-4606-425e-9d04-002ddbbe9161;0a3f507c-f0ab-32b8-e044-0003ba298018;409877;130;147;143;;0;1970;;1;;90;POINT(707558.81 6170578.53);5;6
